Time[s], SCK
296.368071740000005, 0
296.368072320000010, 1
296.368072900000016, 0
296.368073480000021, 1
296.368074060000026, 0
296.368074659999991, 1
296.368075239999996, 0
296.368075820000001, 1
296.368076400000007, 0
296.368076980000012, 1
296.368077580000033, 0
296.368078159999982, 1
296.368078739999987, 0
296.368079319999993, 1
296.368079899999998, 0
297.390125740000030, 1
297.390126319999979, 0
297.390126920000000, 1
297.390127500000006, 0
297.390128080000011, 1
297.390128660000016, 0
297.390129240000022, 1
297.390129839999986, 0
297.390130419999991, 1
297.390130999999997, 0
297.390131580000002, 1
297.390132160000007, 0
297.390132760000029, 1
297.390133340000034, 0
297.390133919999982, 1
297.390134499999988, 0
298.412416600000029, 1
298.412417199999993, 0
298.412417779999998, 1
298.412418360000004, 0
298.412418960000025, 1
298.412419540000030, 0
298.412420139999995, 1
298.412420720000000, 0
298.412421300000005, 1
298.412421900000027, 0
298.412422480000032, 1
298.412423079999996, 0
298.412423660000002, 1
298.412424240000007, 0
298.412424840000028, 1
298.412425420000034, 0
299.435030420000032, 1
299.435030999999981, 0
299.435031600000002, 1
299.435032180000007, 0
299.435032760000013, 1
299.435033360000034, 0
299.435033939999983, 1
299.435034540000004, 0
299.435035120000009, 1
299.435035700000014, 0
299.435036299999979, 1
299.435036879999984, 0
299.435037480000005, 1
299.435038060000011, 0
299.435038640000016, 1
299.435039239999981, 0
300.457594459999996, 1
300.457595060000017, 0
300.457595659999981, 1
300.457596239999987, 0
300.457596840000008, 1
300.457597420000013, 0
300.457598020000034, 1
300.457598619999999, 0
300.457599200000004, 1
300.457599800000025, 0
300.457600380000031, 1
300.457600979999995, 0
300.457601580000016, 1
300.457602160000022, 0
300.457602759999986, 1
300.457603339999991, 0
301.479698260000021, 1
301.479698859999985, 0
301.479699460000006, 1
301.479700040000012, 0
301.479700640000033, 1
301.479701219999981, 0
301.479701820000002, 1
301.479702420000024, 0
301.479703000000029, 1
301.479703599999993, 0
301.479704179999999, 1
301.479704780000020, 0
301.479705379999984, 1
301.479705959999990, 0
301.479706560000011, 1
301.479707140000016, 0
302.502165760000025, 1
302.502166359999990, 0
302.502166960000011, 1
302.502167560000032, 0
302.502168159999997, 1
302.502168740000002, 0
302.502169340000023, 1
302.502169939999987, 0
302.502170540000009, 1
302.502171140000030, 0
302.502171719999978, 1
302.502172320000000, 0
302.502172920000021, 1
302.502173519999985, 0
302.502174120000006, 1
302.502174700000012, 0
303.524533000000019, 1
303.524533599999984, 0
303.524534200000005, 1
303.524534780000010, 0
303.524535380000032, 1
303.524535979999996, 0
303.524536580000017, 1
303.524537179999982, 0
303.524537759999987, 1
303.524538360000008, 0
303.524538960000029, 1
303.524539559999994, 0
303.524540160000015, 1
303.524540740000020, 0
303.524541339999985, 1
303.524541940000006, 0
304.547342160000028, 1
304.547342759999992, 0
304.547343360000013, 1
304.547343960000035, 0
304.547344559999999, 1
304.547345160000020, 0
304.547345759999985, 1
304.547346360000006, 0
304.547346960000027, 1
304.547347559999992, 0
304.547348160000013, 1
304.547348760000034, 0
304.547349359999998, 1
304.547349960000020, 0
304.547350559999984, 1
304.547351160000005, 0
305.569763539999997, 1
305.569764140000018, 0
305.569764739999982, 1
305.569765340000004, 0
305.569765940000025, 1
305.569766539999989, 0
305.569767140000010, 1
305.569767740000032, 0
305.569768339999996, 1
305.569768940000017, 0
305.569769539999982, 1
305.569770140000003, 0
305.569770740000024, 1
305.569771339999988, 0
305.569771940000010, 1
305.569772540000031, 0
306.592367840000009, 1
306.592368440000030, 0
306.592369039999994, 1
306.592369640000015, 0
306.592370259999996, 1
306.592370860000017, 0
306.592371459999981, 1
306.592372060000002, 0
306.592372679999983, 1
306.592373280000004, 0
306.592373880000025, 1
306.592374479999989, 0
306.592375080000011, 1
306.592375680000032, 0
306.592376300000012, 1
306.592376900000033, 0
307.614738660000000, 1
307.614739279999981, 0
307.614739880000002, 1
307.614740480000023, 0
307.614741079999988, 1
307.614741680000009, 0
307.614742299999989, 1
307.614742900000010, 0
307.614743500000031, 1
307.614744099999996, 0
307.614744700000017, 1
307.614745319999997, 0
307.614745920000018, 1
307.614746519999983, 0
307.614747120000004, 1
307.614747720000025, 0
308.637753420000024, 1
308.637754019999988, 0
308.637754620000010, 1
308.637755239999990, 0
308.637755840000011, 1
308.637756459999991, 0
308.637757060000013, 1
308.637757660000034, 0
308.637758280000014, 1
308.637758879999978, 0
308.637759500000016, 1
308.637760099999980, 0
308.637760700000001, 1
308.637761319999981, 0
308.637761920000003, 1
308.637762539999983, 0
309.660102680000023, 1
309.660103300000003, 0
309.660103900000024, 1
309.660104499999989, 0
309.660105120000026, 1
309.660105719999990, 0
309.660106340000027, 1
309.660106939999991, 0
309.660107560000029, 1
309.660108159999993, 0
309.660108760000014, 1
309.660109379999994, 0
309.660109980000016, 1
309.660110579999980, 0
309.660111200000017, 1
309.660111799999981, 0
310.682476100000031, 1
310.682476720000011, 0
310.682477320000032, 1
310.682477940000012, 0
310.682478559999993, 1
310.682479160000014, 0
310.682479779999994, 1
310.682480380000015, 0
310.682480999999996, 1
310.682481620000033, 0
310.682482219999997, 1
310.682482840000034, 0
310.682483439999999, 1
310.682484059999979, 0
310.682484680000016, 1
310.682485279999980, 0
311.704915400000004, 1
311.704916019999985, 0
311.704916620000006, 1
311.704917239999986, 0
311.704917840000007, 1
311.704918459999988, 0
311.704919080000025, 1
311.704919679999989, 0
311.704920300000026, 1
311.704920899999991, 0
311.704921520000028, 1
311.704922140000008, 0
311.704922740000029, 1
311.704923360000009, 0
311.704923960000031, 1
311.704924580000011, 0
312.728054859999986, 1
312.728055480000023, 0
312.728056079999988, 1
312.728056700000025, 0
312.728057320000005, 1
312.728057939999985, 0
312.728058560000022, 1
312.728059159999987, 0
312.728059780000024, 1
312.728060400000004, 0
312.728061019999984, 1
312.728061640000021, 0
312.728062239999986, 1
312.728062860000023, 0
312.728063480000003, 1
312.728064099999983, 0
313.750628919999997, 1
313.750629540000034, 0
313.750630160000014, 1
313.750630779999995, 0
313.750631400000032, 1
313.750631999999996, 0
313.750632620000033, 1
313.750633240000013, 0
313.750633859999994, 1
313.750634480000031, 0
313.750635079999995, 1
313.750635700000032, 0
313.750636320000012, 1
313.750636939999993, 0
313.750637560000030, 1
313.750638159999994, 0
314.773315580000030, 1
314.773316200000011, 0
314.773316819999991, 1
314.773317440000028, 0
314.773318060000008, 1
314.773318679999988, 0
314.773319300000026, 1
314.773319920000006, 0
314.773320539999986, 1
314.773321160000023, 0
314.773321780000003, 1
314.773322399999984, 0
314.773323020000021, 1
314.773323640000001, 0
314.773324259999981, 1
314.773324880000018, 0
315.795677319999982, 1
315.795677920000003, 0
315.795678559999999, 1
315.795679160000020, 0
315.795679800000016, 1
315.795680399999981, 0
315.795681040000034, 1
315.795681639999998, 0
315.795682279999994, 1
315.795682880000015, 0
315.795683520000011, 1
315.795684120000033, 0
315.795684760000029, 1
315.795685359999993, 0
315.795685999999989, 1
315.795686600000010, 0
316.818153139999993, 1
316.818153779999989, 0
316.818154400000026, 1
316.818155020000006, 0
316.818155639999986, 1
316.818156260000023, 0
316.818156900000020, 1
316.818157520000000, 0
316.818158139999980, 1
316.818158760000017, 0
316.818159379999997, 1
316.818160019999993, 0
316.818160640000031, 1
316.818161260000011, 0
316.818161879999991, 1
316.818162500000028, 0
317.840427719999980, 1
317.840428340000017, 0
317.840428959999997, 1
317.840429580000034, 0
317.840430200000014, 1
317.840430840000010, 0
317.840431459999991, 1
317.840432080000028, 0
317.840432700000008, 1
317.840433319999988, 0
317.840433959999984, 1
317.840434580000021, 0
317.840435200000002, 1
317.840435819999982, 0
317.840436440000019, 1
317.840437080000015, 0
318.863272219999999, 1
318.863272839999979, 0
318.863273480000032, 1
318.863274100000012, 0
318.863274719999993, 1
318.863275359999989, 0
318.863275980000026, 1
318.863276620000022, 0
318.863277240000002, 1
318.863277859999982, 0
318.863278499999979, 1
318.863279120000016, 0
318.863279760000012, 1
318.863280379999992, 0
318.863281000000029, 1
318.863281640000025, 0
319.885439660000031, 1
319.885440300000027, 0
319.885440920000008, 1
319.885441560000004, 0
319.885442179999984, 1
319.885442800000021, 0
319.885443440000017, 1
319.885444059999998, 0
319.885444699999994, 1
319.885445320000031, 0
319.885445940000011, 1
319.885446580000007, 0
319.885447199999987, 1
319.885447839999983, 0
319.885448460000021, 1
319.885449080000001, 0
320.908320559999993, 1
320.908321199999989, 0
320.908321820000026, 1
320.908322460000022, 0
320.908323080000002, 1
320.908323719999999, 0
320.908324359999995, 1
320.908324980000032, 0
320.908325620000028, 1
320.908326240000008, 0
320.908326880000004, 1
320.908327520000000, 0
320.908328139999981, 1
320.908328780000033, 0
320.908329400000014, 1
320.908330040000010, 0
321.930818320000014, 1
321.930818960000011, 0
321.930819600000007, 1
321.930820219999987, 0
321.930820859999983, 1
321.930821480000020, 0
321.930822120000016, 1
321.930822739999996, 0
321.930823379999993, 1
321.930824019999989, 0
321.930824640000026, 1
321.930825280000022, 0
321.930825920000018, 1
321.930826539999998, 0
321.930827179999994, 1
321.930827800000031, 0
322.953437660000020, 1
322.953438300000016, 0
322.953438940000012, 1
322.953439559999993, 0
322.953440199999989, 1
322.953440839999985, 0
322.953441479999981, 1
322.953442120000034, 0
322.953442740000014, 1
322.953443380000010, 0
322.953444020000006, 1
322.953444660000002, 0
322.953445299999998, 1
322.953445919999979, 0
322.953446560000032, 1
322.953447200000028, 0
323.975820600000020, 1
323.975821220000000, 0
323.975821859999996, 1
323.975822499999992, 0
323.975823139999989, 1
323.975823760000026, 0
323.975824400000022, 1
323.975825040000018, 0
323.975825680000014, 1
323.975826320000010, 0
323.975826960000006, 1
323.975827579999986, 0
323.975828219999983, 1
323.975828859999979, 0
323.975829500000032, 1
323.975830120000012, 0
324.998623520000024, 1
324.998624160000020, 0
324.998624800000016, 1
324.998625440000012, 0
324.998626080000008, 1
324.998626720000004, 0
324.998627360000000, 1
324.998627999999997, 0
324.998628639999993, 1
324.998629279999989, 0
324.998629919999985, 1
324.998630559999981, 0
324.998631200000034, 1
324.998631840000030, 0
324.998632480000026, 1
324.998633120000022, 0
326.016201060000014, 1
326.016201700000011, 0
326.016202340000007, 1
326.016202980000003, 0
326.016203619999999, 1
326.016204259999995, 0
326.016204899999991, 1
326.016205539999987, 0
326.016206179999983, 1
326.016206819999979, 0
326.016207460000032, 1
326.016208100000028, 0
326.016208740000025, 1
326.016209380000021, 0
326.016210020000017, 1
326.016210660000013, 0
327.038337819999981, 1
327.038338460000034, 0
327.038339100000030, 1
327.038339740000026, 0
327.038340399999981, 1
327.038341040000034, 0
327.038341680000030, 1
327.038342320000027, 0
327.038342960000023, 1
327.038343620000035, 0
327.038344260000031, 1
327.038344900000027, 0
327.038345540000023, 1
327.038346180000019, 0
327.038346840000031, 1
327.038347480000027, 0
328.060843280000029, 1
328.060843920000025, 0
328.060844560000021, 1
328.060845200000017, 0
328.060845840000013, 1
328.060846500000025, 0
328.060847140000021, 1
328.060847780000017, 0
328.060848420000013, 1
328.060849060000010, 0
328.060849720000022, 1
328.060850360000018, 0
328.060851000000014, 1
328.060851640000010, 0
328.060852280000006, 1
328.060852940000018, 0
329.083315220000031, 1
329.083315879999986, 0
329.083316519999983, 1
329.083317159999979, 0
329.083317819999991, 1
329.083318459999987, 0
329.083319119999999, 1
329.083319759999995, 0
329.083320399999991, 1
329.083321060000003, 0
329.083321699999999, 1
329.083322360000011, 0
329.083323000000007, 1
329.083323640000003, 0
329.083324300000015, 1
329.083324940000011, 0
330.105808720000027, 1
330.105809360000023, 0
330.105810000000019, 1
330.105810660000031, 0
330.105811300000028, 1
330.105811959999983, 0
330.105812599999979, 1
330.105813240000032, 0
330.105813899999987, 1
330.105814539999983, 0
330.105815199999995, 1
330.105815839999991, 0
330.105816479999987, 1
330.105817139999999, 0
330.105817779999995, 1
330.105818440000007, 0
331.128640440000027, 1
331.128641099999982, 0
331.128641740000035, 1
331.128642399999990, 0
331.128643060000002, 1
331.128643699999998, 0
331.128644360000010, 1
331.128645000000006, 0
331.128645660000018, 1
331.128646320000030, 0
331.128646960000026, 1
331.128647619999981, 0
331.128648260000034, 1
331.128648919999989, 0
331.128649580000001, 1
331.128650219999997, 0
332.150952099999984, 1
332.150952759999996, 0
332.150953420000008, 1
332.150954060000004, 0
332.150954720000016, 1
332.150955360000012, 0
332.150956020000024, 1
332.150956660000020, 0
332.150957320000032, 1
332.150957979999987, 0
332.150958619999983, 1
332.150959279999995, 0
332.150959919999991, 1
332.150960580000003, 0
332.150961240000015, 1
332.150961880000011, 0
333.173923300000013, 1
333.173923940000009, 0
333.173924600000021, 1
333.173925260000033, 0
333.173925919999988, 1
333.173926580000000, 0
333.173927219999996, 1
333.173927880000008, 0
333.173928540000020, 1
333.173929200000032, 0
333.173929859999987, 1
333.173930499999983, 0
333.173931159999995, 1
333.173931820000007, 0
333.173932480000019, 1
333.173933140000031, 0
334.196396080000000, 1
334.196396740000012, 0
334.196397400000023, 1
334.196398059999979, 0
334.196398700000032, 1
334.196399359999987, 0
334.196400019999999, 1
334.196400680000011, 0
334.196401340000023, 1
334.196401980000019, 0
334.196402640000031, 1
334.196403299999986, 0
334.196403959999998, 1
334.196404620000010, 0
334.196405260000006, 1
334.196405920000018, 0
335.218874459999995, 1
335.218875120000007, 0
335.218875780000019, 1
335.218876440000031, 0
335.218877099999986, 1
335.218877759999998, 0
335.218878420000010, 1
335.218879080000022, 0
335.218879740000034, 1
335.218880399999989, 0
335.218881060000001, 1
335.218881720000013, 0
335.218882380000025, 1
335.218883039999980, 0
335.218883699999992, 1
335.218884360000004, 0
336.243354780000004, 1
336.243355440000016, 0
336.243356100000028, 1
336.243356759999983, 0
336.243357419999995, 1
336.243358080000007, 0
336.243358740000019, 1
336.243359400000031, 0
336.243360059999986, 1
336.243360719999998, 0
336.243361380000010, 1
336.243362040000022, 0
336.243362700000034, 1
336.243363359999989, 0
336.243364020000001, 1
336.243364680000013, 0
337.265959600000031, 1
337.265960259999986, 0
337.265960919999998, 1
337.265961580000010, 0
337.265962259999981, 1
337.265962919999993, 0
337.265963580000005, 1
337.265964240000017, 0
337.265964900000029, 1
337.265965580000000, 0
337.265966240000012, 1
337.265966900000024, 0
337.265967559999979, 1
337.265968219999991, 0
337.265968900000018, 1
337.265969560000030, 0
338.287994519999984, 1
338.287995179999996, 0
338.287995860000024, 1
338.287996519999979, 0
338.287997179999991, 1
338.287997840000003, 0
338.287998500000015, 1
338.287999179999986, 0
338.287999839999998, 1
338.288000500000010, 0
338.288001160000022, 1
338.288001820000034, 0
338.288002500000005, 1
338.288003160000017, 0
338.288003820000029, 1
338.288004479999984, 0
339.310641860000032, 1
339.310642519999988, 0
339.310643200000015, 1
339.310643860000027, 0
339.310644539999998, 1
339.310645200000010, 0
339.310645879999981, 1
339.310646539999993, 0
339.310647200000005, 1
339.310647880000033, 0
339.310648539999988, 1
339.310649200000000, 0
339.310649880000028, 1
339.310650539999983, 0
339.310651220000011, 1
339.310651880000023, 0
340.333162140000013, 1
340.333162800000025, 0
340.333163479999996, 1
340.333164140000008, 0
340.333164800000020, 1
340.333165479999991, 0
340.333166140000003, 1
340.333166820000031, 0
340.333167479999986, 1
340.333168139999998, 0
340.333168820000026, 1
340.333169479999981, 0
340.333170160000009, 1
340.333170820000021, 0
340.333171480000033, 1
340.333172160000004, 0
341.355699340000001, 1
341.355700000000013, 0
341.355700679999984, 1
341.355701339999996, 0
341.355702020000024, 1
341.355702679999979, 0
341.355703360000007, 1
341.355704040000035, 0
341.355704699999990, 1
341.355705380000018, 0
341.355706040000030, 1
341.355706720000001, 0
341.355707400000028, 1
341.355708059999984, 0
341.355708740000011, 1
341.355709400000023, 0
342.378170240000031, 1
342.378170920000002, 0
342.378171580000014, 1
342.378172259999985, 0
342.378172940000013, 1
342.378173600000025, 0
342.378174279999996, 1
342.378174940000008, 0
342.378175619999979, 1
342.378176300000007, 0
342.378176960000019, 1
342.378177639999990, 0
342.378178300000002, 1
342.378178980000030, 0
342.378179660000001, 1
342.378180320000013, 0
343.400547560000007, 1
343.400548240000035, 0
343.400548920000006, 1
343.400549600000033, 0
343.400550259999989, 1
343.400550940000016, 0
343.400551619999987, 1
343.400552300000015, 0
343.400552979999986, 1
343.400553639999998, 0
343.400554320000026, 1
343.400554999999997, 0
343.400555680000025, 1
343.400556359999996, 0
343.400557020000008, 1
343.400557699999979, 0
344.423134619999985, 1
344.423135279999997, 0
344.423135960000025, 1
344.423136639999996, 0
344.423137320000023, 1
344.423137999999994, 0
344.423138680000022, 1
344.423139340000034, 0
344.423140020000005, 1
344.423140700000033, 0
344.423141380000004, 1
344.423142060000032, 0
344.423142719999987, 1
344.423143400000015, 0
344.423144079999986, 1
344.423144760000014, 0
345.445589760000018, 1
345.445590439999989, 0
345.445591120000017, 1
345.445591799999988, 0
345.445592480000016, 1
345.445593159999987, 0
345.445593840000015, 1
345.445594519999986, 0
345.445595200000014, 1
345.445595879999985, 0
345.445596560000013, 1
345.445597239999984, 0
345.445597920000012, 1
345.445598599999983, 0
345.445599280000010, 1
345.445599959999981, 0
346.467992180000010, 1
346.467992859999981, 0
346.467993560000025, 1
346.467994219999980, 0
346.467994900000008, 1
346.467995579999979, 0
346.467996260000007, 1
346.467996940000035, 0
346.467997620000006, 1
346.467998300000033, 0
346.467998980000004, 1
346.467999660000032, 0
346.468000340000003, 1
346.468001020000031, 0
346.468001700000002, 1
346.468002380000030, 0
347.490361899999982, 1
347.490362580000010, 0
347.490363259999981, 1
347.490363940000009, 0
347.490364619999980, 1
347.490365320000024, 0
347.490365999999995, 1
347.490366680000022, 0
347.490367359999993, 1
347.490368040000021, 0
347.490368740000008, 1
347.490369419999979, 0
347.490370100000007, 1
347.490370780000035, 0
347.490371460000006, 1
347.490372159999993, 0
348.512728359999983, 1
348.512729040000011, 0
348.512729719999982, 1
348.512730400000009, 0
348.512731099999996, 1
348.512731780000024, 0
348.512732459999995, 1
348.512733140000023, 0
348.512733840000010, 1
348.512734519999981, 0
348.512735200000009, 1
348.512735879999980, 0
348.512736560000008, 1
348.512737240000035, 0
348.512737940000022, 1
348.512738619999993, 0
349.535344500000008, 1
349.535345180000036, 0
349.535345880000023, 1
349.535346559999994, 0
349.535347240000021, 1
349.535347940000008, 0
349.535348619999979, 1
349.535349320000023, 0
349.535349999999994, 1
349.535350680000022, 0
349.535351380000009, 1
349.535352059999980, 0
349.535352760000023, 1
349.535353439999994, 0
349.535354120000022, 1
349.535354820000009, 0
350.557801719999986, 1
350.557802420000030, 0
350.557803100000001, 1
350.557803780000029, 0
350.557804480000016, 1
350.557805159999987, 0
350.557805860000030, 1
350.557806540000001, 0
350.557807239999988, 1
350.557807920000016, 0
350.557808599999987, 1
350.557809300000031, 0
350.557809980000002, 1
350.557810660000030, 0
350.557811360000017, 1
350.557812039999988, 0
351.579942399999993, 1
351.579943080000021, 0
351.579943780000008, 1
351.579944460000036, 0
351.579945160000022, 1
351.579945839999993, 0
351.579946539999980, 1
351.579947240000024, 0
351.579947919999995, 1
351.579948619999982, 0
351.579949320000026, 1
351.579949999999997, 0
351.579950699999983, 1
351.579951380000011, 0
351.579952079999998, 1
351.579952760000026, 0
352.602547119999997, 1
352.602547800000025, 0
352.602548500000012, 1
352.602549179999983, 0
352.602549880000026, 1
352.602550580000013, 0
352.602551259999984, 1
352.602551960000028, 0
352.602552639999999, 1
352.602553339999986, 0
352.602554040000030, 1
352.602554720000001, 0
352.602555419999987, 1
352.602556100000015, 0
352.602556800000002, 1
352.602557499999989, 0
353.625120159999994, 1
353.625120859999981, 0
353.625121540000009, 1
353.625122239999996, 0
353.625122939999983, 1
353.625123640000027, 0
353.625124340000013, 1
353.625125019999984, 0
353.625125720000028, 1
353.625126420000015, 0
353.625127120000002, 1
353.625127819999989, 0
353.625128500000017, 1
353.625129200000003, 0
353.625129899999990, 1
353.625130600000034, 0
354.647638860000029, 1
354.647639540000000, 0
354.647640239999987, 1
354.647640940000031, 0
354.647641640000018, 1
354.647642340000004, 0
354.647643020000032, 1
354.647643720000019, 0
354.647644420000006, 1
354.647645119999993, 0
354.647645819999980, 1
354.647646500000008, 0
354.647647199999994, 1
354.647647899999981, 0
354.647648600000025, 1
354.647649300000012, 0
355.670106500000031, 1
355.670107200000018, 0
355.670107900000005, 1
355.670108599999992, 0
355.670109300000036, 1
355.670110000000022, 0
355.670110700000009, 1
355.670111399999996, 0
355.670112099999983, 1
355.670112800000027, 0
355.670113500000014, 1
355.670114200000000, 0
355.670114899999987, 1
355.670115600000031, 0
355.670116300000018, 1
355.670117000000005, 0
356.693235479999998, 1
356.693236179999985, 0
356.693236880000029, 1
356.693237580000016, 0
356.693238280000003, 1
356.693238979999990, 0
356.693239680000033, 1
356.693240380000020, 0
356.693241080000007, 1
356.693241779999994, 0
356.693242479999981, 1
356.693243180000024, 0
356.693243880000011, 1
356.693244579999998, 0
356.693245279999985, 1
356.693245980000029, 0
357.715596119999987, 1
357.715596820000030, 0
357.715597540000033, 1
357.715598240000020, 0
357.715598940000007, 1
357.715599639999994, 0
357.715600339999980, 1
357.715601059999983, 0
357.715601760000027, 1
357.715602460000014, 0
357.715603160000001, 1
357.715603859999987, 0
357.715604579999990, 1
357.715605280000034, 0
357.715605980000021, 1
357.715606680000008, 0
358.738374620000002, 1
358.738375319999989, 0
358.738376039999991, 1
358.738376740000035, 0
358.738377440000022, 1
358.738378140000009, 0
358.738378860000012, 1
358.738379559999998, 0
358.738380259999985, 1
358.738380960000029, 0
358.738381660000016, 1
358.738382360000003, 0
358.738383080000006, 1
358.738383779999992, 0
358.738384479999979, 1
358.738385180000023, 0
359.760898820000023, 1
359.760899540000025, 0
359.760900240000012, 1
359.760900960000015, 0
359.760901660000002, 1
359.760902359999989, 0
359.760903079999991, 1
359.760903780000035, 0
359.760904499999981, 1
359.760905200000025, 0
359.760905900000012, 1
359.760906620000014, 0
359.760907320000001, 1
359.760908040000004, 0
359.760908739999991, 1
359.760909440000034, 0
360.784047279999982, 1
360.784047980000025, 0
360.784048700000028, 1
360.784049400000015, 0
360.784050120000018, 1
360.784050820000004, 0
360.784051519999991, 1
360.784052239999994, 0
360.784052939999981, 1
360.784053659999984, 0
360.784054360000027, 1
360.784055060000014, 0
360.784055780000017, 1
360.784056480000004, 0
360.784057200000007, 1
360.784057899999993, 0
361.806578440000010, 1
361.806579160000013, 0
361.806579859999999, 1
361.806580580000002, 0
361.806581300000005, 1
361.806581999999992, 0
361.806582719999994, 1
361.806583419999981, 0
361.806584139999984, 1
361.806584859999987, 0
361.806585560000030, 1
361.806586280000033, 0
361.806586980000020, 1
361.806587700000023, 0
361.806588420000026, 1
361.806589120000012, 0
362.828888899999981, 1
362.828889600000025, 0
362.828890320000028, 1
362.828891020000015, 0
362.828891740000017, 1
362.828892460000020, 0
362.828893160000007, 1
362.828893880000010, 0
362.828894579999996, 1
362.828895299999999, 0
362.828896020000002, 1
362.828896719999989, 0
362.828897439999992, 1
362.828898140000035, 0
362.828898859999981, 1
362.828899579999984, 0
363.851423360000013, 1
363.851424080000015, 0
363.851424800000018, 1
363.851425520000021, 0
363.851426220000008, 1
363.851426940000010, 0
363.851427660000013, 1
363.851428380000016, 0
363.851429100000018, 1
363.851429800000005, 0
363.851430520000008, 1
363.851431240000011, 0
363.851431960000014, 1
363.851432680000016, 0
363.851433380000003, 1
363.851434100000006, 0
364.874109260000012, 1
364.874109980000014, 0
364.874110700000017, 1
364.874111420000020, 0
364.874112120000007, 1
364.874112840000009, 0
364.874113560000012, 1
364.874114280000015, 0
364.874115000000018, 1
364.874115700000004, 0
364.874116420000007, 1
364.874117140000010, 0
364.874117860000013, 1
364.874118580000015, 0
364.874119280000002, 1
364.874120000000005, 0
365.897251980000021, 1
365.897252700000024, 0
365.897253420000027, 1
365.897254140000030, 0
365.897254860000032, 1
365.897255580000035, 0
365.897256299999981, 1
365.897257019999984, 0
365.897257739999986, 1
365.897258459999989, 0
365.897259179999992, 1
365.897259899999995, 0
365.897260619999997, 1
365.897261340000000, 0
365.897262060000003, 1
365.897262780000005, 0
366.919520620000014, 1
366.919521340000017, 0
366.919522060000020, 1
366.919522780000023, 0
366.919523500000025, 1
366.919524220000028, 0
366.919524940000031, 1
366.919525660000033, 0
366.919526379999979, 1
366.919527099999982, 0
366.919527819999985, 1
366.919528539999988, 0
366.919529259999990, 1
366.919529979999993, 0
366.919530699999996, 1
366.919531419999998, 0
367.942331080000031, 1
367.942331800000034, 0
367.942332539999995, 1
367.942333259999998, 0
367.942333980000001, 1
367.942334700000004, 0
367.942335420000006, 1
367.942336140000009, 0
367.942336880000028, 1
367.942337600000030, 0
367.942338320000033, 1
367.942339040000036, 0
367.942339779999998, 1
367.942340500000000, 0
367.942341220000003, 1
367.942341940000006, 0
368.964973939999993, 1
368.964974680000012, 0
368.964975400000014, 1
368.964976120000017, 0
368.964976840000020, 1
368.964977560000023, 0
368.964978299999984, 1
368.964979019999987, 0
368.964979739999990, 1
368.964980459999992, 0
368.964981179999995, 1
368.964981920000014, 0
368.964982640000017, 1
368.964983360000019, 0
368.964984080000022, 1
368.964984800000025, 0
369.987634679999985, 1
369.987635420000004, 0
369.987636140000006, 1
369.987636880000025, 0
369.987637600000028, 1
369.987638320000030, 0
369.987639059999992, 1
369.987639779999995, 0
369.987640520000014, 1
369.987641240000016, 0
369.987641960000019, 1
369.987642699999981, 0
369.987643419999984, 1
369.987644139999986, 0
369.987644880000005, 1
369.987645600000008, 0
371.010406480000029, 1
371.010407219999991, 0
371.010407939999993, 1
371.010408659999996, 0
371.010409400000015, 1
371.010410120000017, 0
371.010410860000036, 1
371.010411579999982, 0
371.010412299999984, 1
371.010413040000003, 0
371.010413760000006, 1
371.010414500000024, 0
371.010415220000027, 1
371.010415940000030, 0
371.010416679999992, 1
371.010417399999994, 0
372.033400200000017, 1
372.033400940000035, 0
372.033401679999997, 1
372.033402400000000, 0
372.033403140000019, 1
372.033403860000021, 0
372.033404599999983, 1
372.033405340000002, 0
372.033406060000004, 1
372.033406800000023, 0
372.033407520000026, 1
372.033408259999987, 0
372.033409000000006, 1
372.033409720000009, 0
372.033410460000027, 1
372.033411180000030, 0
373.056644759999983, 1
373.056645479999986, 0
373.056646220000005, 1
373.056646960000023, 0
373.056647680000026, 1
373.056648419999988, 0
373.056649139999990, 1
373.056649880000009, 0
373.056650620000028, 1
373.056651340000030, 0
373.056652079999992, 1
373.056652799999995, 0
373.056653540000013, 1
373.056654280000032, 0
373.056655000000035, 1
373.056655739999997, 0
374.078941460000010, 1
374.078942200000029, 0
374.078942939999990, 1
374.078943680000009, 0
374.078944420000028, 1
374.078945140000030, 0
374.078945879999992, 1
374.078946620000011, 0
374.078947360000029, 1
374.078948099999991, 0
374.078948819999994, 1
374.078949560000012, 0
374.078950300000031, 1
374.078951039999993, 0
374.078951780000011, 1
374.078952500000014, 0
375.101668899999993, 1
375.101669619999996, 0
375.101670360000014, 1
375.101671100000033, 0
375.101671839999995, 1
375.101672580000013, 0
375.101673300000016, 1
375.101674040000034, 0
375.101674779999996, 1
375.101675520000015, 0
375.101676260000033, 1
375.101676980000036, 0
375.101677719999998, 1
375.101678460000016, 0
375.101679200000035, 1
375.101679939999997, 0
376.124121979999984, 1
376.124122720000003, 0
376.124123460000021, 1
376.124124199999983, 0
376.124124940000002, 1
376.124125680000020, 0
376.124126419999982, 1
376.124127160000000, 0
376.124127900000019, 1
376.124128639999981, 0
376.124129379999999, 1
376.124130120000018, 0
376.124130859999980, 1
376.124131599999998, 0
376.124132340000017, 1
376.124133080000036, 0
377.147061640000004, 1
377.147062380000023, 0
377.147063119999984, 1
377.147063860000003, 0
377.147064600000022, 1
377.147065339999983, 0
377.147066080000002, 1
377.147066820000020, 0
